"","season","week","homeTeam","awayTeam","awayDefPoints","homeDefPoints","awayOffPoints","homeOffPoints"
"5117",2019,2,"LV","KC",0,0,28,10
"5118",2019,2,"DET","LAC",0,0,10,14
"5119",2019,2,"GB","MIN",0,0,17,21
"5120",2019,2,"MIA","NE",14,0,31,0
"5121",2019,2,"LA","NO",0,0,9,27
"5122",2019,2,"ATL","PHI",0,0,20,24
"5123",2019,2,"PIT","SEA",0,0,28,27
"5124",2019,2,"CIN","SF",0,0,41,17
"5125",2019,2,"CAR","TB",0,0,20,12
"5126",2019,3,"IND","ATL",0,0,24,27
"5127",2019,3,"KC","BAL",0,0,31,34
"5128",2019,3,"ARI","CAR",0,0,38,20
"5129",2019,3,"WAS","CHI",7,0,24,17
"5130",2019,3,"BUF","CIN",0,0,17,20
"5131",2019,3,"GB","DEN",0,0,17,27
"5132",2019,3,"PHI","DET",0,0,27,24
"5133",2019,3,"LAC","HOU",0,0,28,20
"5134",2019,3,"CLE","LA",0,0,20,13
"5135",2019,3,"DAL","MIA",0,0,6,31
"5136",2019,3,"SEA","NO",14,0,21,28
"5137",2019,3,"TB","NYG",0,0,31,33
"5138",2019,3,"NE","NYJ",7,0,7,31
"5139",2019,3,"MIN","LV",0,0,14,34
"5140",2019,3,"SF","PIT",0,0,20,24
"5141",2019,3,"JAX","TEN",0,0,7,20
"5142",2019,4,"HOU","CAR",0,0,16,10
"5143",2019,4,"PIT","CIN",0,0,3,27
"5144",2019,4,"BAL","CLE",0,0,41,24
"5145",2019,4,"NO","DAL",0,0,10,12
"5146",2019,4,"DEN","JAX",0,0,26,24
"5147",2019,4,"DET","KC",7,0,27,30
"5148",2019,4,"MIA","LAC",0,0,30,10
"5149",2019,4,"CHI","MIN",0,0,7,16
"5150",2019,4,"BUF","NE",7,0,10,10
"5151",2019,4,"IND","LV",7,0,24,24
"5152",2019,4,"GB","PHI",0,0,35,27
"5153",2019,4,"ARI","SEA",7,0,20,10
"5154",2019,4,"LA","TB",7,7,48,34
"5155",2019,4,"ATL","TEN",0,0,24,10
"5156",2019,4,"NYG","WAS",0,7,3,17
"5157",2019,5,"CIN","ARI",0,0,26,23
"5158",2019,5,"HOU","ATL",0,7,31,48
"5159",2019,5,"PIT","BAL",0,0,26,23
"5160",2019,5,"TEN","BUF",0,0,14,7
"5161",2019,5,"LV","CHI",0,0,21,24
"5162",2019,5,"SF","CLE",0,0,3,31
"5163",2019,5,"LAC","DEN",0,7,20,6
"5164",2019,5,"DAL","GB",0,0,34,24
"5165",2019,5,"KC","IND",0,0,19,13
"5166",2019,5,"CAR","JAX",0,7,27,28
"5167",2019,5,"SEA","LA",0,0,30,31
"5168",2019,5,"NYG","MIN",0,0,26,10
"5169",2019,5,"WAS","NE",0,0,34,7
"5170",2019,5,"PHI","NYJ",0,14,7,17
"5171",2019,5,"NO","TB",0,0,24,31
"5172",2019,6,"ARI","ATL",0,0,34,34
"5173",2019,6,"TB","CAR",0,0,37,24
"5174",2019,6,"BAL","CIN",0,0,17,23
"5175",2019,6,"NYJ","DAL",0,0,23,24
"5176",2019,6,"GB","DET",0,0,22,23
"5177",2019,6,"KC","HOU",0,0,31,24
"5178",2019,6,"JAX","NO",0,0,13,6
"5179",2019,6,"NE","NYG",7,14,7,21
"5180",2019,6,"MIN","PHI",0,0,20,38
"5181",2019,6,"LAC","PIT",7,0,17,17
"5182",2019,6,"CLE","SEA",0,0,34,28
"5183",2019,6,"LA","SF",0,0,20,7
"5184",2019,6,"DEN","TEN",0,0,0,16
"5185",2019,6,"MIA","WAS",0,0,17,17
"5186",2019,7,"NYG","ARI",0,7,27,14
"5187",2019,7,"SEA","BAL",14,0,16,16
"5188",2019,7,"IND","HOU",0,0,23,28
"5189",2019,7,"CIN","JAX",7,0,19,17
"5190",2019,7,"DEN","KC",7,0,23,7
"5191",2019,7,"ATL","LA",0,0,37,10
"5192",2019,7,"TEN","LAC",0,0,20,24
"5193",2019,7,"BUF","MIA",0,0,21,30
"5194",2019,7,"DET","MIN",0,0,42,31
"5195",2019,7,"NYJ","NE",0,0,31,0
"5196",2019,7,"CHI","NO",0,0,34,24
"5197",2019,7,"GB","LV",0,0,24,42
"5198",2019,7,"DAL","PHI",0,0,10,37
"5199",2019,7,"WAS","SF",0,0,9,0
"5200",2019,8,"NO","ARI",0,0,9,31
"5201",2019,8,"SF","CAR",0,0,10,52
"5202",2019,8,"LA","CIN",0,0,10,24
"5203",2019,8,"NE","CLE",0,7,13,20
"5204",2019,8,"IND","DEN",0,0,13,16
"5205",2019,8,"KC","GB",0,0,31,24
"5206",2019,8,"CHI","LAC",0,0,17,16
"5207",2019,8,"PIT","MIA",0,0,14,27
"5208",2019,8,"DET","NYG",0,7,28,24
"5209",2019,8,"JAX","NYJ",0,0,14,30
"5210",2019,8,"HOU","LV",0,0,24,27
"5211",2019,8,"BUF","PHI",0,0,31,14
"5212",2019,8,"ATL","SEA",0,0,27,20
"5213",2019,8,"TEN","TB",0,0,23,27
"5214",2019,8,"MIN","WAS",0,0,9,19
"5215",2019,9,"PHI","CHI",0,0,14,23
"5216",2019,9,"DEN","CLE",0,0,19,24
"5217",2019,9,"NYG","DAL",7,0,30,19
"5218",2019,9,"LV","DET",0,0,24,31
"5219",2019,9,"LAC","GB",0,0,10,26
"5220",2019,9,"JAX","HOU",0,0,27,3
"5221",2019,9,"PIT","IND",0,7,24,19
"5222",2019,9,"KC","MIN",0,0,24,26
"5223",2019,9,"BAL","NE",0,7,20,31
"5224",2019,9,"MIA","NYJ",0,0,16,24
"5225",2019,9,"ARI","SF",0,0,28,24
"5226",2019,9,"SEA","TB",0,0,34,41
"5227",2019,9,"CAR","TEN",0,0,21,31
"5228",2019,9,"BUF","WAS",0,0,9,24
"5229",2019,10,"TB","ARI",0,0,27,30
"5230",2019,10,"NO","ATL",0,0,26,9
"5231",2019,10,"CIN","BAL",14,0,35,13
"5232",2019,10,"CLE","BUF",0,0,14,20
"5233",2019,10,"GB","CAR",0,0,17,24
"5234",2019,10,"CHI","DET",0,0,13,21
"5235",2019,10,"TEN","KC",0,7,33,28
"5236",2019,10,"PIT","LA",7,7,3,10
"5237",2019,10,"LV","LAC",0,7,24,20
"5238",2019,10,"IND","MIA",0,0,16,13
"5239",2019,10,"DAL","MIN",0,0,27,24
"5240",2019,10,"NYJ","NYG",0,7,28,27
"5241",2019,10,"SF","SEA",7,7,20,16
"5242",2019,11,"SF","ARI",0,7,27,31
"5243",2019,11,"CAR","ATL",7,0,23,3
"5244",2019,11,"MIA","BUF",0,0,37,21
"5245",2019,11,"LA","CHI",0,0,7,17
"5246",2019,11,"LV","CIN",0,0,10,17
"5247",2019,11,"DET","DAL",0,0,34,28
"5248",2019,11,"MIN","DEN",0,0,23,28
"5249",2019,11,"BAL","HOU",0,0,7,41
"5250",2019,11,"IND","JAX",0,0,14,31
"5251",2019,11,"LAC","KC",0,0,24,16
"5252",2019,11,"PHI","NE",0,0,16,10
"5253",2019,11,"TB","NO",7,0,27,17
"5254",2019,11,"WAS","NYJ",0,0,35,17
"5255",2019,11,"CLE","PIT",0,0,7,21
"5256",2019,12,"LA","BAL",0,0,45,6
"5257",2019,12,"NO","CAR",0,0,34,34
"5258",2019,12,"NE","DAL",0,0,9,13
"5259",2019,12,"BUF","DEN",0,0,3,20
"5260",2019,12,"WAS","DET",0,0,16,19
"5261",2019,12,"SF","GB",0,0,7,37
"5262",2019,12,"HOU","IND",0,0,17,20
"5263",2019,12,"TEN","JAX",0,0,20,42
"5264",2019,12,"CLE","MIA",0,0,24,41
"5265",2019,12,"CHI","NYG",0,0,14,20
"5266",2019,12,"NYJ","LV",0,7,3,27
"5267",2019,12,"CIN","PIT",0,0,16,10
"5268",2019,12,"PHI","SEA",0,0,17,10
"5269",2019,12,"ATL","TB",7,0,31,23
"5270",2019,13,"DAL","BUF",0,0,27,14
"5271",2019,13,"DET","CHI",0,0,24,20
"5272",2019,13,"PIT","CLE",0,0,13,20
"5273",2019,13,"NYG","GB",0,0,31,13
"5274",2019,13,"ARI","LA",7,0,27,7
"5275",2019,13,"DEN","LAC",0,0,20,23
"5276",2019,13,"SEA","MIN",7,0,24,37
"5277",2019,13,"HOU","NE",0,0,24,28
"5278",2019,13,"ATL","NO",0,0,26,20
"5279",2019,13,"CIN","NYJ",0,0,6,20
"5280",2019,13,"KC","LV",0,7,10,31
"5281",2019,13,"MIA","PHI",0,0,30,38
"5282",2019,13,"BAL","SF",0,0,17,20
"5283",2019,13,"JAX","TB",7,0,20,10
"5284",2019,13,"IND","TEN",7,0,24,17
"5285",2019,13,"CAR","WAS",0,0,30,21
"5286",2019,14,"BUF","BAL",0,0,24,16
"5287",2019,14,"ATL","CAR",0,0,20,40
"5288",2019,14,"CLE","CIN",0,7,19,20
"5289",2019,14,"CHI","DAL",0,0,24,31
"5290",2019,14,"HOU","DEN",7,0,31,24
"5291",2019,14,"MIN","DET",0,0,7,20
"5292",2019,14,"TB","IND",7,0,27,38
"5293",2019,14,"NE","KC",0,0,23,17
"5294",2019,14,"JAX","LAC",0,0,45,10
"5295",2019,14,"NYJ","MIA",0,0,21,23
"5296",2019,14,"PHI","NYG",0,0,17,24
"5297",2019,14,"ARI","PIT",7,0,16,17
"5298",2019,14,"LA","SEA",7,0,6,28
"5299",2019,14,"NO","SF",0,0,48,48
"5300",2019,14,"LV","TEN",7,0,35,21
"5301",2019,14,"GB","WAS",0,0,17,20
"5302",2019,15,"SF","ATL",7,0,24,23
"5303",2019,15,"PIT","BUF",0,0,17,10
"5304",2019,15,"GB","CHI",0,0,13,21
"5305",2019,15,"ARI","CLE",0,0,24,38
"5306",2019,15,"KC","DEN",0,0,3,23
"5307",2019,15,"TEN","HOU",0,0,24,21
"5308",2019,15,"NO","IND",0,0,7,34
"5309",2019,15,"LV","JAX",0,0,20,16
"5310",2019,15,"DAL","LA",0,0,21,44
"5311",2019,15,"NYG","MIA",0,0,20,35
"5312",2019,15,"LAC","MIN",7,0,33,10
"5313",2019,15,"CIN","NE",7,0,27,13
"5314",2019,15,"BAL","NYJ",7,0,14,42
"5315",2019,15,"WAS","PHI",7,0,31,27
"5316",2019,15,"CAR","SEA",0,0,31,24
"5317",2019,15,"DET","TB",7,0,31,17
"5318",2019,16,"SEA","ARI",0,0,27,13
"5319",2019,16,"CLE","BAL",0,0,31,17
"5320",2019,16,"NE","BUF",0,0,17,23
"5321",2019,16,"IND","CAR",0,14,6,24
"5322",2019,16,"MIA","CIN",0,0,34,38
"5323",2019,16,"PHI","DAL",0,0,9,17
"5324",2019,16,"DEN","DET",7,0,10,27
"5325",2019,16,"MIN","GB",0,0,23,10
"5326",2019,16,"TB","HOU",7,0,16,20
"5327",2019,16,"ATL","JAX",0,0,13,24
"5328",2019,16,"CHI","KC",0,0,27,3
"5329",2019,16,"SF","LA",0,7,31,27
"5330",2019,16,"TEN","NO",0,0,38,28
"5331",2019,16,"WAS","NYG",0,0,42,35
"5332",2019,16,"LAC","LV",0,0,24,17
"5333",2019,16,"NYJ","PIT",0,0,10,16
"5334",2019,17,"LA","ARI",0,0,24,31
"5335",2019,17,"TB","ATL",7,7,22,14
"5336",2019,17,"MIN","CHI",0,0,19,19
"5337",2019,17,"CIN","CLE",0,0,24,34
"5338",2019,17,"DET","GB",0,0,23,20
"5339",2019,17,"JAX","IND",0,7,20,30
"5340",2019,17,"KC","LAC",0,0,21,31
"5341",2019,17,"NE","MIA",7,0,20,24
"5342",2019,17,"CAR","NO",7,0,35,10
"5343",2019,17,"BUF","NYJ",0,0,13,6
"5344",2019,17,"DEN","LV",0,0,16,16
